contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho 
AAPL270617C00060000,AAPL,2027-06-17,60.00,call,124.35,141.23,139.05,100,143.40,100,0,3,2025-04-17,0.01409,1.00000,0.00000,-0.00648,0.00000,1.18381
AAPL270617P00060000,AAPL,2027-06-17,60.00,put,0.00,1.08,0.92,2,1.24,2,0,45,2025-04-17,0.49055,-0.01629,0.00029,-0.00315,0.11789,-0.09297
AAPL270617C00065000,AAPL,2027-06-17,65.00,call,119.15,137.02,134.60,100,139.45,100,0,11,2025-04-17,0.01358,1.00000,0.00000,-0.00702,0.00000,1.28246
AAPL270617P00065000,AAPL,2027-06-17,65.00,put,0.00,1.27,1.10,2,1.44,2,0,25,2025-04-17,0.47607,-0.01940,0.00034,-0.00351,0.13682,-0.11036
AAPL270617C00070000,AAPL,2027-06-17,70.00,call,116.00,132.50,130.05,105,134.95,105,0,0,2025-04-17,0.01306,1.00000,0.00000,-0.00756,0.00000,1.38111
AAPL270617P00070000,AAPL,2027-06-17,70.00,put,0.00,1.50,1.33,2,1.68,2,0,14,2025-04-17,0.46372,-0.02306,0.00041,-0.00392,0.15834,-0.13095
AAPL270617C00075000,AAPL,2027-06-17,75.00,call,104.00,128.00,125.55,105,130.45,105,0,36,2025-04-17,0.01255,1.00000,0.00000,-0.00810,0.00000,1.47976
AAPL270617P00075000,AAPL,2027-06-17,75.00,put,1.84,1.79,1.62,2,1.95,2,2,274,2025-04-17,0.45397,-0.02746,0.00048,-0.00441,0.18333,-0.15602
AAPL270617C00080000,AAPL,2027-06-17,80.00,call,123.43,123.78,121.55,105,126.00,1,66,201,2025-04-17,0.01203,1.00000,0.00000,-0.00864,0.00000,1.57841
AAPL270617P00080000,AAPL,2027-06-17,80.00,put,2.13,2.09,1.92,4,2.26,7,6,125,2025-04-17,0.44360,-0.03215,0.00056,-0.00486,0.20896,-0.18255
AAPL270617C00085000,AAPL,2027-06-17,85.00,call,129.00,119.50,117.05,105,121.95,105,0,6,2025-04-17,0.01152,1.00000,0.00000,-0.00918,0.00000,1.67707
AAPL270617P00085000,AAPL,2027-06-17,85.00,put,2.49,2.45,2.27,5,2.62,2,2,11,2025-04-17,0.43491,-0.03759,0.00065,-0.00536,0.23754,-0.21352
AAPL270617C00090000,AAPL,2027-06-17,90.00,call,122.25,115.25,113.00,106,117.50,1,0,12,2025-04-17,0.26525,0.99269,0.00026,-0.01051,0.05873,1.73997
AAPL270617P00090000,AAPL,2027-06-17,90.00,put,2.90,2.85,2.65,2,3.05,7,4,76,2025-04-17,0.42668,-0.04359,0.00075,-0.00587,0.26789,-0.24779
AAPL270617C00095000,AAPL,2027-06-17,95.00,call,100.25,111.07,109.10,105,113.05,105,0,20,2025-04-17,0.29162,0.98349,0.00049,-0.01200,0.11923,1.79128
AAPL270617P00095000,AAPL,2027-06-17,95.00,put,0.00,3.27,3.05,3,3.50,8,0,144,2025-04-17,0.41815,-0.05000,0.00085,-0.00635,0.29906,-0.28428
AAPL270617C00100000,AAPL,2027-06-17,100.00,call,107.30,107.62,105.75,6,109.50,101,0,73,2025-04-17,0.33735,0.96425,0.00080,-0.01463,0.22798,1.78395
AAPL270617P00100000,AAPL,2027-06-17,100.00,put,0.00,3.77,3.55,17,4.00,8,0,1015,2025-04-17,0.41113,-0.05731,0.00096,-0.00687,0.33321,-0.32632
AAPL270617C00105000,AAPL,2027-06-17,105.00,call,114.00,103.00,100.50,101,105.50,101,0,13,2025-04-17,0.31586,0.96306,0.00088,-0.01496,0.23420,1.87895
AAPL270617P00105000,AAPL,2027-06-17,105.00,put,0.00,4.32,4.10,22,4.55,8,0,203,2025-04-17,0.40443,-0.06526,0.00108,-0.00739,0.36883,-0.37219
AAPL270617C00110000,AAPL,2027-06-17,110.00,call,93.15,99.00,96.50,102,101.50,101,0,16,2025-04-17,0.31906,0.95304,0.00106,-0.01626,0.28445,1.92283
AAPL270617P00110000,AAPL,2027-06-17,110.00,put,0.00,4.90,4.70,3,5.10,6,0,22,2025-04-17,0.39741,-0.07370,0.00121,-0.00787,0.40503,-0.42075
AAPL270617C00115000,AAPL,2027-06-17,115.00,call,81.00,95.12,92.85,100,97.40,100,0,69,2025-04-17,0.32226,0.94172,0.00125,-0.01760,0.33763,1.95867
AAPL270617P00115000,AAPL,2027-06-17,115.00,put,0.00,5.65,5.40,6,5.90,2,0,9,2025-04-17,0.39345,-0.08368,0.00135,-0.00847,0.44594,-0.47967
AAPL270617C00120000,AAPL,2027-06-17,120.00,call,99.45,91.70,90.05,81,93.35,100,0,13,2025-04-17,0.33400,0.92572,0.00145,-0.01936,0.40745,1.96441
AAPL270617P00120000,AAPL,2027-06-17,120.00,put,0.00,6.40,6.15,10,6.65,10,0,374,2025-04-17,0.38812,-0.09386,0.00149,-0.00896,0.48578,-0.53943
AAPL270617C00125000,AAPL,2027-06-17,125.00,call,85.00,86.95,85.00,113,88.90,119,0,111,2025-04-17,0.31053,0.92346,0.00160,-0.01945,0.41690,2.05779
AAPL270617P00125000,AAPL,2027-06-17,125.00,put,0.00,7.25,7.00,22,7.50,17,0,67,2025-04-17,0.38354,-0.10492,0.00163,-0.00947,0.52701,-0.60497
AAPL270617C00130000,AAPL,2027-06-17,130.00,call,82.73,83.62,81.45,172,85.80,159,0,211,2025-04-17,0.31937,0.90634,0.00181,-0.02105,0.48499,2.05681
AAPL270617P00130000,AAPL,2027-06-17,130.00,put,0.00,8.12,7.85,17,8.40,10,0,153,2025-04-17,0.37836,-0.11642,0.00178,-0.00990,0.56779,-0.67294
AAPL270617C00135000,AAPL,2027-06-17,135.00,call,79.84,80.00,78.75,124,81.25,144,5,71,2025-04-17,0.31891,0.89240,0.00200,-0.02218,0.53667,2.07580
AAPL270617P00135000,AAPL,2027-06-17,135.00,put,0.00,9.10,8.80,38,9.40,9,0,338,2025-04-17,0.37409,-0.12885,0.00194,-0.01033,0.60968,-0.74735
AAPL270617C00140000,AAPL,2027-06-17,140.00,call,81.48,76.03,74.00,113,78.05,105,0,67,2025-04-17,0.31068,0.88109,0.00221,-0.02289,0.57635,2.11362
AAPL270617P00140000,AAPL,2027-06-17,140.00,put,0.00,10.22,9.95,15,10.50,8,0,92,2025-04-17,0.37089,-0.14225,0.00209,-0.01076,0.65245,-0.82880
AAPL270617C00145000,AAPL,2027-06-17,145.00,call,70.34,72.72,70.65,172,74.80,193,0,138,2025-04-17,0.31266,0.86425,0.00240,-0.02406,0.63198,2.11335
AAPL270617P00145000,AAPL,2027-06-17,145.00,put,11.40,11.32,11.00,41,11.65,6,8,27,2025-04-17,0.36632,-0.15583,0.00225,-0.01107,0.69340,-0.91057
AAPL270617C00150000,AAPL,2027-06-17,150.00,call,69.39,69.40,68.00,168,70.80,132,0,157,2025-04-17,0.31251,0.84761,0.00260,-0.02507,0.68324,2.11421
AAPL270617P00150000,AAPL,2027-06-17,150.00,put,12.60,12.52,12.20,36,12.85,13,25,261,2025-04-17,0.36220,-0.17015,0.00241,-0.01135,0.73420,-0.99766
AAPL270617C00155000,AAPL,2027-06-17,155.00,call,61.02,66.15,64.90,116,67.40,72,0,102,2025-04-17,0.31175,0.83051,0.00279,-0.02599,0.73238,2.11167
AAPL270617P00155000,AAPL,2027-06-17,155.00,put,0.00,15.03,13.55,40,16.50,101,0,59,2025-04-17,0.37409,-0.18917,0.00249,-0.01235,0.78478,-1.13337
AAPL270617C00160000,AAPL,2027-06-17,160.00,call,61.70,63.75,62.00,64,65.50,2,0,172,2025-04-17,0.32043,0.80937,0.00293,-0.02732,0.78850,2.07354
AAPL270617P00160000,AAPL,2027-06-17,160.00,put,15.00,15.32,14.95,42,15.70,9,1,1104,2025-04-17,0.35641,-0.20116,0.00272,-0.01183,0.81465,-1.19080
AAPL270617C00165000,AAPL,2027-06-17,165.00,call,57.50,59.12,57.00,112,61.25,97,0,114,2025-04-17,0.29986,0.79803,0.00324,-0.02711,0.81660,2.12555
AAPL270617P00165000,AAPL,2027-06-17,165.00,put,0.00,16.88,16.55,25,17.20,12,0,351,2025-04-17,0.35397,-0.21752,0.00287,-0.01200,0.85302,-1.29444
AAPL270617C00170000,AAPL,2027-06-17,170.00,call,61.01,57.20,56.00,8,58.40,100,0,218,2025-04-17,0.31144,0.77493,0.00332,-0.02845,0.86982,2.06836
AAPL270617P00170000,AAPL,2027-06-17,170.00,put,0.00,19.48,18.10,27,20.85,100,0,430,2025-04-17,0.36220,-0.23612,0.00293,-0.01263,0.89344,-1.43007
AAPL270617C00175000,AAPL,2027-06-17,175.00,call,52.80,52.80,51.00,115,54.60,69,0,267,2025-04-17,0.29315,0.76034,0.00365,-0.02820,0.90077,2.10158
AAPL270617P00175000,AAPL,2027-06-17,175.00,put,0.00,20.27,19.85,32,20.70,2,0,145,2025-04-17,0.34924,-0.25152,0.00315,-0.01213,0.92445,-1.51295
AAPL270617C00180000,AAPL,2027-06-17,180.00,call,51.50,50.98,50.10,54,51.85,86,114,292,2025-04-17,0.30260,0.73753,0.00371,-0.02927,0.94517,2.04369
AAPL270617P00180000,AAPL,2027-06-17,180.00,put,22.80,22.07,21.75,4,22.40,10,1,551,2025-04-17,0.34665,-0.26905,0.00328,-0.01207,0.95711,-1.62670
AAPL270617C00185000,AAPL,2027-06-17,185.00,call,45.49,48.20,46.75,165,49.65,223,0,105,2025-04-17,0.30047,0.71741,0.00388,-0.02967,0.98048,2.01792
AAPL270617P00185000,AAPL,2027-06-17,185.00,put,0.00,24.05,23.65,20,24.45,10,0,63,2025-04-17,0.34513,-0.28698,0.00340,-0.01199,0.98772,-1.74622
AAPL270617C00190000,AAPL,2027-06-17,190.00,call,42.72,45.30,44.15,188,46.45,111,0,203,2025-04-17,0.29620,0.69706,0.00407,-0.02987,1.01266,1.99377
AAPL270617P00190000,AAPL,2027-06-17,190.00,put,26.85,26.10,25.60,34,26.60,10,1,472,2025-04-17,0.34345,-0.30511,0.00352,-0.01183,1.01590,-1.86816
AAPL270617C00195000,AAPL,2027-06-17,195.00,call,42.65,42.50,41.80,107,43.20,6,1,162,2025-04-17,0.29193,0.67607,0.00425,-0.02999,1.04226,1.96510
AAPL270617P00195000,AAPL,2027-06-17,195.00,put,0.00,28.25,27.75,37,28.75,10,0,60,2025-04-17,0.34178,-0.32342,0.00362,-0.01159,1.04158,-1.99271
AAPL270617C00200000,AAPL,2027-06-17,200.00,call,40.65,40.30,39.85,6,40.75,6,144,779,2025-04-17,0.29269,0.65465,0.00434,-0.03029,1.06879,1.92113
AAPL270617P00200000,AAPL,2027-06-17,200.00,put,30.77,30.50,30.05,40,30.95,6,2,805,2025-04-17,0.34040,-0.34184,0.00372,-0.01130,1.06469,-2.12025
AAPL270617C00210000,AAPL,2027-06-17,210.00,call,36.35,34.52,33.00,118,36.05,10,1,980,2025-04-17,0.27867,0.60943,0.00475,-0.02975,1.11304,1.85346
AAPL270617P00210000,AAPL,2027-06-17,210.00,put,35.45,35.45,34.90,43,36.00,22,15,95,2025-04-17,0.33934,-0.37848,0.00386,-0.01060,1.10274,-2.38394
AAPL270617C00220000,AAPL,2027-06-17,220.00,call,31.00,29.93,28.80,100,31.05,50,56,1098,2025-04-17,0.27242,0.56313,0.00499,-0.02928,1.14233,1.75509
AAPL270617P00220000,AAPL,2027-06-17,220.00,put,0.00,40.92,40.35,3,41.50,2,0,285,2025-04-17,0.33995,-0.41415,0.00395,-0.00975,1.12995,-2.65486
AAPL270617C00230000,AAPL,2027-06-17,230.00,call,27.84,26.98,26.55,44,27.40,5,3,818,2025-04-17,0.27699,0.52151,0.00496,-0.02921,1.15516,1.64154
AAPL270617P00230000,AAPL,2027-06-17,230.00,put,47.37,46.83,46.20,9,47.45,10,1,301,2025-04-17,0.34147,-0.44840,0.00400,-0.00873,1.14715,-2.92885
AAPL270617C00240000,AAPL,2027-06-17,240.00,call,24.21,23.38,22.05,100,24.70,52,2,714,2025-04-17,0.27287,0.47715,0.00503,-0.02830,1.15494,1.53003
AAPL270617P00240000,AAPL,2027-06-17,240.00,put,0.00,53.12,52.20,84,54.05,53,0,222,2025-04-17,0.34391,-0.48074,0.00400,-0.00758,1.15549,-3.20345
AAPL270617C00250000,AAPL,2027-06-17,250.00,call,18.69,20.02,19.60,14,20.45,6,0,994,2025-04-17,0.26769,0.43262,0.00507,-0.02703,1.14030,1.41294
AAPL270617P00250000,AAPL,2027-06-17,250.00,put,0.00,60.38,58.15,202,62.60,194,0,86,2025-04-17,0.35229,-0.50772,0.00390,-0.00673,1.15663,-3.47598
AAPL270617C00260000,AAPL,2027-06-17,260.00,call,17.25,17.50,15.00,101,20.00,118,4,1201,2025-04-17,0.26708,0.39329,0.00497,-0.02594,1.11521,1.29976
AAPL270617P00260000,AAPL,2027-06-17,260.00,put,68.03,67.70,66.70,110,68.70,112,3,231,2025-04-17,0.35900,-0.53325,0.00382,-0.00567,1.15282,-3.74327
AAPL270617C00270000,AAPL,2027-06-17,270.00,call,13.85,14.82,14.55,11,15.10,10,0,411,2025-04-17,0.26236,0.35184,0.00488,-0.02431,1.07612,1.18085
AAPL270617P00270000,AAPL,2027-06-17,270.00,put,0.00,76.10,73.75,198,78.45,187,0,173,2025-04-17,0.37348,-0.55090,0.00365,-0.00519,1.14741,-4.00086
AAPL270617C00280000,AAPL,2027-06-17,280.00,call,12.50,12.35,12.15,37,12.55,100,1,538,2025-04-17,0.25672,0.31089,0.00475,-0.02242,1.02429,1.05963
AAPL270617P00280000,AAPL,2027-06-17,280.00,put,84.55,84.53,83.55,12,85.50,21,30,423,2025-04-17,0.38659,-0.56692,0.00351,-0.00460,1.14053,-4.25179
AAPL270617C00290000,AAPL,2027-06-17,290.00,call,10.58,10.35,9.75,85,10.95,34,195,760,2025-04-17,0.25306,0.27422,0.00454,-0.02064,0.96622,0.94621
AAPL270617P00290000,AAPL,2027-06-17,290.00,put,0.00,93.45,91.00,101,95.90,106,0,413,2025-04-17,0.40275,-0.57834,0.00335,-0.00428,1.13447,-4.49382
AAPL270617C00300000,AAPL,2027-06-17,300.00,call,9.00,9.00,8.65,35,9.35,2,196,2973,2025-04-17,0.25367,0.24556,0.00428,-0.01930,0.91270,0.85309
AAPL270617P00300000,AAPL,2027-06-17,300.00,put,104.58,102.92,101.05,105,104.80,105,10,26,2025-04-17,0.42272,-0.58476,0.00318,-0.00434,1.13063,-4.72653
AAPL270617C00310000,AAPL,2027-06-17,310.00,call,7.70,7.62,7.30,2,7.95,7,0,118,2025-04-17,0.25184,0.21632,0.00402,-0.01769,0.85029,0.75818
AAPL270617P00310000,AAPL,2027-06-17,310.00,put,0.00,112.53,110.50,106,114.55,105,0,0,2025-04-17,0.44299,-0.58917,0.00303,-0.00446,1.12782,-4.95365
AAPL270617C00320000,AAPL,2027-06-17,320.00,call,8.01,6.50,6.20,14,6.80,16,0,660,2025-04-17,0.25092,0.19083,0.00374,-0.01620,0.78900,0.67371
AAPL270617P00320000,AAPL,2027-06-17,320.00,put,0.00,122.70,120.65,105,124.75,105,0,0,2025-04-17,0.46738,-0.58894,0.00287,-0.00501,1.12797,-5.17304
AAPL270617C00330000,AAPL,2027-06-17,330.00,call,5.65,5.47,5.15,7,5.80,2,0,1116,2025-04-17,0.24909,0.16655,0.00346,-0.01465,0.72418,0.59254
AAPL270617P00330000,AAPL,2027-06-17,330.00,put,133.09,133.10,131.20,105,135.00,105,1,2,2025-04-17,0.49314,-0.58649,0.00272,-0.00572,1.12955,-5.38808
AAPL270617C00340000,AAPL,2027-06-17,340.00,call,6.15,4.65,4.40,6,4.90,12,0,698,2025-04-17,0.24849,0.14622,0.00318,-0.01330,0.66467,0.52333
AAPL270617P00340000,AAPL,2027-06-17,340.00,put,0.00,142.88,140.50,106,145.25,105,0,0,2025-04-17,0.51266,-0.58768,0.00262,-0.00590,1.12879,-5.60499
AAPL270617C00350000,AAPL,2027-06-17,350.00,call,4.02,3.92,3.65,24,4.20,9,7,3707,2025-04-17,0.24727,0.12727,0.00291,-0.01196,0.60446,0.45831
AAPL270617P00350000,AAPL,2027-06-17,350.00,put,0.00,153.00,150.50,106,155.50,106,0,0,2025-04-17,0.53461,-0.58616,0.00251,-0.00633,1.12976,-5.81775
AAPL270617C00360000,AAPL,2027-06-17,360.00,call,4.15,3.35,3.10,35,3.60,15,0,227,2025-04-17,0.24711,0.11166,0.00265,-0.01082,0.55113,0.40399
AAPL270617P00360000,AAPL,2027-06-17,360.00,put,163.42,162.95,160.50,106,165.40,105,2,0,2025-04-17,0.55458,-0.58530,0.00242,-0.00661,1.13030,-6.02986
AAPL270617C00370000,AAPL,2027-06-17,370.00,call,2.43,2.87,2.64,20,3.10,5,0,69,2025-04-17,0.24711,0.09799,0.00241,-0.00978,0.50141,0.35606
AAPL270617P00370000,AAPL,2027-06-17,370.00,put,0.00,173.00,170.50,106,175.50,106,0,0,2025-04-17,0.57485,-0.58353,0.00234,-0.00695,1.13139,-6.24007
AAPL270617C00380000,AAPL,2027-06-17,380.00,call,2.07,2.46,2.23,6,2.69,3,0,84,2025-04-17,0.24711,0.08591,0.00219,-0.00882,0.45483,0.31339
AAPL270617P00380000,AAPL,2027-06-17,380.00,put,0.00,183.00,180.50,106,185.50,106,0,0,2025-04-17,0.59421,-0.58180,0.00227,-0.00723,1.13244,-6.44938
AAPL270617C00390000,AAPL,2027-06-17,390.00,call,2.05,2.10,1.90,18,2.30,3,4,118,2025-04-17,0.24696,0.07509,0.00198,-0.00792,0.41085,0.27498
AAPL270617P00390000,AAPL,2027-06-17,390.00,put,0.00,193.00,190.50,101,195.50,100,0,0,2025-04-17,0.61311,-0.57986,0.00220,-0.00749,1.13359,-6.65770
AAPL270617C00400000,AAPL,2027-06-17,400.00,call,1.79,1.81,1.61,10,2.01,3,5,613,2025-04-17,0.24727,0.06600,0.00179,-0.00714,0.37207,0.24248
AAPL270617P00400000,AAPL,2027-06-17,400.00,put,0.00,203.00,200.50,6,205.50,1,0,0,2025-04-17,0.63171,-0.57763,0.00214,-0.00774,1.13487,-6.86510
AAPL270617C00410000,AAPL,2027-06-17,410.00,call,1.58,1.56,1.38,22,1.75,21,6,33,2025-04-17,0.24742,0.05787,0.00161,-0.00642,0.33578,0.21328
AAPL270617P00410000,AAPL,2027-06-17,410.00,put,0.00,213.00,210.50,2,215.50,1,0,0,2025-04-17,0.64985,-0.57529,0.00208,-0.00796,1.13618,-7.07179
AAPL270617C00420000,AAPL,2027-06-17,420.00,call,1.65,1.36,1.17,2,1.55,2,0,118,2025-04-17,0.24818,0.05125,0.00146,-0.00582,0.30499,0.18931
AAPL270617P00420000,AAPL,2027-06-17,420.00,put,0.00,223.00,220.50,2,225.50,1,0,0,2025-04-17,0.66768,-0.57276,0.00203,-0.00817,1.13755,-7.27781
AAPL270617C00430000,AAPL,2027-06-17,430.00,call,1.30,1.19,1.00,2,1.37,2,0,128,2025-04-17,0.24909,0.04554,0.00132,-0.00529,0.27751,0.16859
AAPL270617P00430000,AAPL,2027-06-17,430.00,put,0.00,233.00,230.50,2,235.50,1,0,0,2025-04-17,0.68506,-0.57018,0.00198,-0.00835,1.13890,-7.48331
AAPL270617C00440000,AAPL,2027-06-17,440.00,call,1.40,1.04,0.87,7,1.22,2,0,129,2025-04-17,0.24970,0.04030,0.00120,-0.00479,0.25140,0.14951
AAPL270617P00440000,AAPL,2027-06-17,440.00,put,0.00,243.00,240.50,6,245.50,1,0,0,2025-04-17,0.70228,-0.56737,0.00193,-0.00853,1.14031,-7.68825
AAPL270617C00450000,AAPL,2027-06-17,450.00,call,0.96,0.96,0.82,1,1.10,2,14,1379,2025-04-17,0.25260,0.03726,0.00111,-0.00452,0.23585,0.13825
AAPL270617P00450000,AAPL,2027-06-17,450.00,put,0.00,253.00,250.50,6,255.50,1,0,0,2025-04-17,0.71905,-0.56457,0.00189,-0.00868,1.14166,-7.89281
AAPL271217C00050000,AAPL,2027-12-17,50.00,call,150.25,150.53,148.05,105,153.00,101,0,45,2025-04-17,0.01228,1.00000,0.00000,-0.00528,0.00000,1.18865
AAPL271217P00050000,AAPL,2027-12-17,50.00,put,0.91,0.89,0.75,3,1.02,10,1,85,2025-04-17,0.49192,-0.01217,0.00020,-0.00218,0.10172,-0.08770
AAPL271217C00055000,AAPL,2027-12-17,55.00,call,142.10,146.50,144.00,6,149.00,106,0,201,2025-04-17,0.01187,1.00000,0.00000,-0.00581,0.00000,1.30752
AAPL271217P00055000,AAPL,2027-12-17,55.00,put,0.00,1.14,0.89,5,1.39,60,0,9,2025-04-17,0.48278,-0.01544,0.00025,-0.00260,0.12495,-0.11162
AAPL271217C00060000,AAPL,2027-12-17,60.00,call,123.12,142.00,139.55,100,144.45,100,0,2,2025-04-17,0.01145,1.00000,0.00000,-0.00634,0.00000,1.42638
AAPL271217P00060000,AAPL,2027-12-17,60.00,put,0.00,1.39,1.09,17,1.69,86,0,7,2025-04-17,0.47150,-0.01883,0.00030,-0.00298,0.14802,-0.13605
AAPL271217C00065000,AAPL,2027-12-17,65.00,call,118.50,137.55,135.10,100,140.00,102,0,3,2025-04-17,0.01103,1.00000,0.00000,-0.00687,0.00000,1.54525
AAPL271217P00065000,AAPL,2027-12-17,65.00,put,0.00,1.63,1.20,1,2.06,1,0,108,2025-04-17,0.45869,-0.02229,0.00036,-0.00331,0.17079,-0.16067
AAPL271217C00070000,AAPL,2027-12-17,70.00,call,139.50,133.50,131.05,105,135.95,105,0,2,2025-04-17,0.01061,1.00000,0.00000,-0.00740,0.00000,1.66411
AAPL271217P00070000,AAPL,2027-12-17,70.00,put,0.00,1.92,1.61,32,2.22,19,0,14,2025-04-17,0.44802,-0.02634,0.00042,-0.00368,0.19649,-0.18969
AAPL271217C00075000,AAPL,2027-12-17,75.00,call,131.00,129.22,127.00,105,131.45,105,0,8,2025-04-17,0.01019,1.00000,0.00000,-0.00793,0.00000,1.78298
AAPL271217P00075000,AAPL,2027-12-17,75.00,put,2.30,2.31,1.93,34,2.70,116,4,56,2025-04-17,0.44116,-0.03140,0.00050,-0.00414,0.22739,-0.22673
AAPL271217C00080000,AAPL,2027-12-17,80.00,call,131.25,124.97,122.55,105,127.40,105,0,104,2025-04-17,0.00978,1.00000,0.00000,-0.00845,0.00000,1.90185
AAPL271217P00080000,AAPL,2027-12-17,80.00,put,0.00,2.59,2.30,32,2.88,5,0,141,2025-04-17,0.42851,-0.03575,0.00057,-0.00442,0.25298,-0.25705
AAPL271217C00085000,AAPL,2027-12-17,85.00,call,127.00,120.97,118.55,100,123.40,100,0,11,2025-04-17,0.00936,1.00000,0.00000,-0.00898,0.00000,2.02071
AAPL271217P00085000,AAPL,2027-12-17,85.00,put,0.00,3.05,2.55,100,3.55,1,0,67,2025-04-17,0.42211,-0.04171,0.00066,-0.00488,0.28685,-0.30065
AAPL271217C00090000,AAPL,2027-12-17,90.00,call,107.00,117.03,114.55,100,119.50,102,0,13,2025-04-17,0.24757,0.99234,0.00026,-0.01017,0.06788,2.09320
AAPL271217P00090000,AAPL,2027-12-17,90.00,put,0.00,3.60,3.15,48,4.05,39,0,42,2025-04-17,0.41723,-0.04850,0.00075,-0.00538,0.32390,-0.35097
AAPL271217C00095000,AAPL,2027-12-17,95.00,call,120.00,113.20,111.30,5,115.10,105,0,63,2025-04-17,0.28766,0.97896,0.00055,-0.01185,0.16265,2.12507
AAPL271217P00095000,AAPL,2027-12-17,95.00,put,0.00,4.17,3.75,17,4.60,40,0,9,2025-04-17,0.41159,-0.05562,0.00085,-0.00584,0.36115,-0.40363
AAPL271217C00100000,AAPL,2027-12-17,100.00,call,108.00,109.00,106.50,101,111.50,101,6,210,2025-04-17,0.28568,0.97342,0.00067,-0.01272,0.19796,2.20806
AAPL271217P00100000,AAPL,2027-12-17,100.00,put,4.60,4.72,4.30,30,5.15,41,1,198,2025-04-17,0.40443,-0.06284,0.00095,-0.00622,0.39740,-0.45633
AAPL271217C00105000,AAPL,2027-12-17,105.00,call,104.75,104.92,102.50,101,107.35,106,2,17,2025-04-17,0.28675,0.96592,0.00082,-0.01371,0.24323,2.27747
AAPL271217P00105000,AAPL,2027-12-17,105.00,put,0.00,5.18,4.95,25,5.40,5,0,6,2025-04-17,0.39421,-0.06965,0.00105,-0.00647,0.43039,-0.50428
AAPL271217C00110000,AAPL,2027-12-17,110.00,call,101.50,101.38,99.80,5,102.95,100,1,101,2025-04-17,0.30260,0.95150,0.00103,-0.01524,0.32390,2.29611
AAPL271217P00110000,AAPL,2027-12-17,110.00,put,0.00,6.15,5.70,15,6.60,6,0,662,2025-04-17,0.39482,-0.08001,0.00117,-0.00710,0.47844,-0.58479
AAPL271217C00115000,AAPL,2027-12-17,115.00,call,103.09,97.95,96.10,7,99.80,105,0,77,2025-04-17,0.31388,0.93715,0.00122,-0.01668,0.39744,2.31233
AAPL271217P00115000,AAPL,2027-12-17,115.00,put,0.00,6.78,6.15,183,7.40,1,0,823,2025-04-17,0.38690,-0.08845,0.00129,-0.00737,0.51584,-0.64596
AAPL271217C00120000,AAPL,2027-12-17,120.00,call,95.35,93.45,91.00,101,95.90,118,2,121,2025-04-17,0.29589,0.93398,0.00135,-0.01701,0.41297,2.41567
AAPL271217P00120000,AAPL,2027-12-17,120.00,put,7.65,7.62,7.30,16,7.95,17,5,219,2025-04-17,0.38217,-0.09833,0.00141,-0.00774,0.55782,-0.72018
AAPL271217C00125000,AAPL,2027-12-17,125.00,call,88.95,90.18,88.40,126,91.95,151,0,317,2025-04-17,0.30550,0.91810,0.00154,-0.01839,0.48694,2.41939
AAPL271217P00125000,AAPL,2027-12-17,125.00,put,0.00,8.50,7.80,156,9.20,39,0,177,2025-04-17,0.37729,-0.10869,0.00154,-0.00807,0.59986,-0.79803
AAPL271217C00130000,AAPL,2027-12-17,130.00,call,91.47,86.45,84.05,100,88.85,100,0,190,2025-04-17,0.30260,0.90685,0.00171,-0.01926,0.53603,2.45993
AAPL271217P00130000,AAPL,2027-12-17,130.00,put,0.00,9.70,9.20,15,10.20,21,0,72,2025-04-17,0.37668,-0.12084,0.00166,-0.00853,0.64685,-0.89404
AAPL271217C00135000,AAPL,2027-12-17,135.00,call,88.18,82.80,81.20,137,84.40,132,0,81,2025-04-17,0.30001,0.89467,0.00189,-0.02012,0.58643,2.49328
AAPL271217P00135000,AAPL,2027-12-17,135.00,put,0.00,10.80,10.30,1,11.30,10,0,71,2025-04-17,0.37333,-0.13265,0.00179,-0.00885,0.69027,-0.98561
AAPL271217C00140000,AAPL,2027-12-17,140.00,call,84.90,79.90,78.60,7,81.20,165,0,179,2025-04-17,0.30793,0.87698,0.00205,-0.02137,0.65503,2.47756
AAPL271217P00140000,AAPL,2027-12-17,140.00,put,11.50,11.52,10.85,1,12.20,29,2,97,2025-04-17,0.36373,-0.14316,0.00193,-0.00886,0.72711,-1.05983
AAPL271217C00145000,AAPL,2027-12-17,145.00,call,77.25,76.78,75.30,20,78.25,171,2,42,2025-04-17,0.30992,0.86138,0.00222,-0.02234,0.71141,2.47890
AAPL271217P00145000,AAPL,2027-12-17,145.00,put,0.00,12.95,12.65,13,13.25,6,0,46,2025-04-17,0.36327,-0.15680,0.00205,-0.00921,0.77261,-1.16972
AAPL271217C00150000,AAPL,2027-12-17,150.00,call,73.50,73.67,71.85,87,75.50,110,1,191,2025-04-17,0.31053,0.84579,0.00238,-0.02321,0.76417,2.47986
AAPL271217P00150000,AAPL,2027-12-17,150.00,put,13.80,14.50,13.95,17,15.05,26,1,247,2025-04-17,0.36312,-0.17087,0.00217,-0.00952,0.81695,-1.28496
AAPL271217C00155000,AAPL,2027-12-17,155.00,call,74.04,69.80,68.10,100,71.50,171,0,100,2025-04-17,0.30031,0.83382,0.00258,-0.02357,0.80244,2.52028
